,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b3093,1246.8082971009,-2.40188306537312,0.534259206721628,-2.62397549304858,0.0086910038360473,0.0447795043538807,exuT,hexuronate transporter,
b3450,1725.15543254147,-2.41327724692687,0.48345979171522996,-2.92325705497207,0.00346390420058328,0.0200440148837598,ugpC,sn-glycerol 3-phosphate ABC transporter ATP binding subunit,eco02010  ABC transporters
b0654,567.497044069641,-2.41937824807946,0.541389874869207,-2.62173031666387,0.008748462773811371,0.0449985033955529,gltJ,glutamate/aspartate ABC transporter membrane subunit GltJ,"eco02010  ABC transporters, eco02020  Two-component system"
b3431,4566.05116259958,-2.43817679253541,0.44577994127257203,-3.22620346808302,0.00125444144456819,0.00848227934091165,glgX,"limit dextrin alpha-1,6-glucohydrolase","eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways"
b3433,13409.606101650801,-2.44541599493681,0.397814104754235,-3.6333955424475897,0.00027971571695196203,0.0023250403102443398,asd,aspartate-semialdehyde dehydrogenase,"eco00260  Glycine, serine and threonine metabolism, eco00261  Monobactam biosynthesis, eco00270  Cysteine and methionine metabolism, eco00300  Lysine biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b3236,46353.836564509504,-2.47022279152192,0.49063108333444394,-2.9965952860751,0.00273012900557945,0.0162350952130209,mdh,malate dehydrogenase,"eco00020  Citrate cycle (TCA cycle), eco00270  Cysteine and methionine metabolism, eco00620  Pyruvate metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b2840,1243.55747924134,-2.47319044111473,0.39337759422927,-3.7449780127947903,0.000180409574847143,0.00158728775062881,ygeA,amino acid racemase,
b2741,14675.930575099299,-2.48609713786097,0.538331587651035,-2.76056091069341,0.00577021968911694,0.0314539692836103,rpoS,"RNA polymerase, sigma S (sigma 38) factor",eco02026  Biofilm formation - Escherichia coli
b4056,3147.21290361338,-2.4971721244539102,0.329403310341032,-4.54510345662248,5.4908277937170095e-06,7.905215708753341e-05,yjbQ,UPF0047 protein YjbQ,
b3519,980.4375540622009,-2.50009369817392,0.549998729907564,-2.72744938597592,0.00638260486040396,0.0340518759307722,treF,cytoplasmic trehalase,"eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways"
b4219,2942.6885692375604,-2.50442753917106,0.395897383144803,-3.80004416099109,0.00014467030468249,0.00129172981243208,msrA,methionine sulfoxide reductase A,
b4019,6180.72363188583,-2.50610204162485,0.450519057865099,-3.3430373595334704,0.00082866742720392,0.0060374341124857,metH,cobalamin-dependent methionine synthase,"eco00270  Cysteine and methionine metabolism, eco00450  Selenocompound metabolism, eco00670  One carbon pool by folate, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01230  Biosynthesis of amino acids"
b3429,3561.49916834346,-2.5117736117084197,0.41321511989159493,-3.6585631525415296,0.000253633245704084,0.00214377088854941,glgA,glycogen synthase,"eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco02026  Biofilm formation - Escherichia coli"
b4551,722.006455983848,-2.51489179540046,0.472620117188394,-3.2053053611270697,0.0013491926198967,0.00900159776778084,yheV,DUF2387 domain-containing protein YheV,
b2251,776.503755387622,-2.52669563840585,0.579562872410928,-2.6342191867034903,0.00843310287815722,0.0435252256610207,nudI,pyrimidine deoxynucleotide diphosphatase NudI,
b1000,5112.64756331045,-2.5507187501486603,0.595603000262343,-2.60361138118112,0.00922472885227254,0.047046117146589995,cbpA,curved DNA-binding protein,
b1661,19561.477273238703,-2.5680475596794103,0.5912087238971789,-2.65227405533366,0.00799516184795663,0.0413358109974252,cfa,cyclopropane fatty acyl phospholipid synthase,
b2154,1112.75961086184,-2.58384460443022,0.386173097882485,-4.10138513820608,4.1068435271402005e-05,0.00045768489530240305,yeiG,S-formylglutathione hydrolase/S-lactoylglutathione hydrolase,"eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b1985,994.027294710253,-2.58594705076616,0.49043776369676395,-3.2337376282197203,0.00122181644901908,0.00835213974876837,yeeO,FMN/FAD exporter,
b1163,751.857405238862,-2.5893940461976603,0.4014534782486379,-3.95909895495607,7.523306259835799e-05,0.000764784747832632,bluF,blue light-responsive regulator of BluR,
b1792,611.2860324421321,-2.5947690923067204,0.393361254429823,-4.05420990081582,5.03040333346089e-05,0.000540588701085137,yeaO,conserved protein YeaO,
b0965,2554.83902580325,-2.6016716774217703,0.53048669641027,-3.01924947083511,0.00253401775968683,0.0151889630256925,yccU,putative CoA-binding protein with NAD(P)-binding Rossmann-fold domain,
b1422,1314.00935397809,-2.60292322502683,0.4554566460062379,-3.51937607911177,0.000432563059850501,0.00338073310932508,ydcI,putative DNA-binding transcriptional repressor YdcI,
b0219,553.061474108696,-2.61091933660229,0.357507317265563,-4.5059758466584405,6.606860282697631e-06,9.28973952833512e-05,yafV,2-oxoglutaramate amidase,"eco00250  Alanine, aspartate and glutamate metabolism, eco01100  Metabolic pathways"
b2989,2764.9767186897698,-2.62322655191458,0.57972073730562,-2.800014640599,0.00511002889170144,0.0285800686526573,yghU,disulfide reductase/organic hydroperoxide reductase,
b0117,291.218330071442,-2.62499710603993,0.5475774162782721,-2.96761162482664,0.00300123284681066,0.0176952130678377,yacH,DUF3300 domain-containing protein YacH,
b2224,130.69900056004,-2.6308365341783198,0.568618937739036,-2.8680658098777205,0.00412989619756885,0.0237607221003531,atoB,acetyl-CoA acetyltransferase,"eco00071  Fatty acid degradation, eco00280  Valine, leucine and isoleucine degradation, eco00310  Lysine degradation, eco00362  Benzoate degradation, eco00380  Tryptophan metabolism, eco00620  Pyruvate metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco00640  Propanoate metabolism, eco00650  Butanoate metabolism, eco00900  Terpenoid backbone biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01212  Fatty acid metabolism, eco02020  Two-component system"
b2258,113.104633933289,-2.63684835056229,0.614357449987599,-2.6643257123281097,0.007714282934529859,0.0400211678448282,arnF,undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnF subunit,eco01503  Cationic antimicrobial peptide (CAMP) resistance
b3952,346.394850289135,-2.63805234071782,0.592497747957334,-2.7646558090137594,0.00569828864267899,0.0312316038721695,pflC,putative pyruvate formate-lyase 2 activating enzyme PflC,
b3598,387.25232199781306,-2.64030580340981,0.6140819667687621,-2.67115123416005,0.007559158078376891,0.0394887268365209,yibI,DUF3302 domain-containing protein YibI,
b2257,726.6086928686341,-2.65060699401951,0.4468710866812271,-3.69369834660385,0.000221015967886804,0.00189469244265355,arnT,lipid IVA 4-amino-4-deoxy-L-arabinosyltransferase,"eco00540  Lipopolysaccharide biosynthesis, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b1990,1377.53005303906,-2.66478947578063,0.61785548626538,-2.69446417938834,0.0070501904261663795,0.0371524045399906,ldtA,"L,D-transpeptidase ErfK",
b3103,3044.39209803981,-2.6672442686644904,0.471515508456703,-3.53592668483265,0.000406347448027888,0.0031936500141622197,yhaH,putative inner membrane protein,
b1906,179.593575033345,-2.68612841636805,0.617345092194816,-2.7312575052203703,0.00630931530274473,0.0339013031177837,yecH,DUF2492 domain-containing protein YecH,
b2253,1959.7430145379199,-2.6961063196027797,0.635158051528602,-2.6703689192333195,0.00757679485828793,0.0395122629611584,arnB,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,"eco00520  Amino sugar and nucleotide sugar metabolism, eco01100  Metabolic pathways, eco01503  Cationic antimicrobial peptide (CAMP) resistance, eco02020  Two-component system"
b0866,1940.91471488268,-2.7006410158581797,0.37928598342114295,-4.48379610688081,7.33267304366086e-06,0.000102148209205442,ybjQ,putative heavy metal binding protein YbjQ,
b2389,227.34632455342302,-2.7165079449884395,0.5596034849881689,-3.06736464485158,0.00215955239725252,0.0132835906596732,yfeO,putative transport protein YfeO,
b3160,512.961230218368,-2.7276421775627897,0.58018130552778,-2.97776257370304,0.0029036081537391198,0.0171987341232303,yhbW,putative luciferase-like monooxygenase,
b0607,4236.2235543181105,-2.7283470122840696,0.52855027648292,-3.26997655508731,0.00107556398344721,0.0075616168836277,uspG,universal stress protein G,
b1190,3682.12627248481,-2.7431930294877898,0.49567815182262703,-3.5167840726447404,0.000436808967760891,0.00339627437724166,dadX,alanine racemase 2,"eco00473  D-Alanine metabolism, eco01100  Metabolic pathways, eco01502  Vancomycin resistance"
b2458,393.19600106121203,-2.74787949479965,0.548063449200793,-3.18919186701554,0.00142671149141619,0.00941441859138446,eutD,phosphate acetyltransferase EutD,"eco00620  Pyruvate metabolism, eco01100  Metabolic pathways"
b1218,1568.32103254282,-2.7887793276264103,0.503585526644472,-3.5520864540042103,0.000382189264386832,0.00303432057134559,chaC,glutathione-specific gamma-glutamylcyclotransferase,"eco00480  Glutathione metabolism, eco01100  Metabolic pathways"
b2096,47.9545139521457,-2.8047920169072698,0.698880683117011,-2.58240363556465,0.009811475833800279,0.0497853807485751,gatY,"tagatose-1,6-bisphosphate aldolase 2 subunit GatY","eco00052  Galactose metabolism, eco01100  Metabolic pathways"
b1189,5493.36582230166,-2.8085799998742793,0.532681584211556,-3.39523657937459,0.0006856932196174169,0.00508189876312515,dadA,D-amino acid dehydrogenase,"eco00360  Phenylalanine metabolism, eco01100  Metabolic pathways"
b0721,3378.8168839125105,-2.8145599306334197,0.5898577042703461,-3.0762672378383704,0.00209609887041281,0.0129510503102097,sdhC,"succinate:quinone oxidoreductase, membrane protein SdhC","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b0210,646.13808030707,-2.81671141091801,0.424457263288636,-4.28008086572103,1.86825418160154e-05,0.00023521241976732403,yafE,putative S-adenosylmethionine-dependent methyltransferase,
b1127,3453.97638339034,-2.8198571044295697,0.595025693145322,-3.05845129948887,0.00222484238390884,0.0136345228781705,pepT,peptidase T,
b2255,1717.82322465531,-2.82750889427425,0.7066401083787909,-2.58619468751499,0.0097042100421185,0.0493242702985381,arnA,fused UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronate dehydrogenase,"eco00520  Amino sugar and nucleotide sugar metabolism, eco01100  Metabolic pathways, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b2256,975.2146462722079,-2.8590776258949,0.506691814399055,-3.6690500479069303,0.00024345342021265,0.0020693540718075302,arnD,putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD,"eco00520  Amino sugar and nucleotide sugar metabolism, eco01100  Metabolic pathways, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b1261,3329.43107730439,-2.8594542334473996,0.558749914291554,-3.32788280747215,0.0008750867022154611,0.006329653574438271,trpB,tryptophan synthase subunit beta,"eco00260  Glycine, serine and threonine metabolism, eco00400  Phenylalanine, tyrosine and tryptophan biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01230  Biosynthesis of amino acids"
b3953,156.84375304681998,-2.86083674425531,0.6005215369156729,-3.09870109540569,0.00194371010559542,0.0122356144513318,frwD,putative PTS enzyme IIB component FrwD,
b1064,6229.47541595463,-2.8627939750549,0.57469286456362,-3.2413730705868,0.0011895539506312199,0.0081534574884951,grxB,reduced glutaredoxin 2,
b2163,418.343760742847,-2.88333554628627,0.518692694379023,-3.63092745800284,0.000282404559335771,0.0023409237439155303,yeiL,putative DNA-binding transcriptional regulator YeiL,
b0724,7142.539774564179,-2.88556209036131,0.606825637305393,-3.1072551560842903,0.0018883333621725602,0.011962094919531001,sdhB,"succinate:quinone oxidoreductase, iron-sulfur cluster binding protein","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b4382,4897.29209044009,-2.9092983634989,0.5563859531518449,-3.43160777636998,0.000600014660796448,0.00450235439984167,deoA,thymidine phosphorylase,"eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b0653,845.297986660896,-2.92264634107485,0.490813501188413,-3.9172645748731805,8.9559438820215e-05,0.000866509168520987,gltK,glutamate/aspartate ABC transporter membrane subunit GltK,"eco02010  ABC transporters, eco02020  Two-component system"
b1607,154.606092116824,-2.9273147573784,0.472157913056544,-4.08192832118772,4.466357304385879e-05,0.00048693004090206906,ydgC,GlpM family protein,
b3769,3870.4397099006605,-2.9297859863071603,0.5997320692656041,-3.2177468659801,0.00129201788768857,0.008677861214408241,ilvM,acetolactate synthase II subunit IlvM,"eco00290  Valine, leucine and isoleucine biosynthesis, eco00650  Butanoate metabolism, eco00660  C5-Branched dibasic acid metabolism, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1815,260.849086471333,-2.9318052736120097,0.554015153036615,-3.4869177549090202,0.000488621596321946,0.0037411256573352102,pdeD,putative c-di-GMP phosphodiesterase PdeD,eco02026  Biofilm formation - Escherichia coli
b1702,29154.2202231941,-2.94246693092828,0.404089754203739,-4.80701851685382,1.5319780634017901e-06,2.53281428174505e-05,ppsA,phosphoenolpyruvate synthetase,"eco00620  Pyruvate metabolism, eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b3922,4287.14973552539,-2.96313865067349,0.7004481680507221,-2.80268939261661,0.00506784509936357,0.0283969197467132,yiiS,DUF406 domain-containing protein YiiS,
b3291,9260.811170100691,-2.98911065638671,0.59669697068146,-3.3335357042537703,0.000857496652052091,0.006217367291625879,mscL,large conductance mechanosensitive channel,
b4231,508.69979496483,-3.00344937789708,0.516550483767164,-3.87851611963669,0.00010509556386673001,0.000988226723984345,yjfF,galactofuranose ABC transporter putative membrane subunit YjtF,
b1263,771.4639153147099,-3.00547257282711,0.685332319167739,-2.92627753972341,0.00343044749412924,0.0198886637954429,trpD,anthranilate synthase subunit TrpD,"eco00400  Phenylalanine, tyrosine and tryptophan biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01230  Biosynthesis of amino acids"
b3770,5431.01830088085,-3.0164417416627995,0.522047457635559,-3.8625640488617794,0.00011220313474948701,0.00104526078161364,ilvE,branched-chain-amino-acid aminotransferase,"eco00270  Cysteine and methionine metabolism, eco00280  Valine, leucine and isoleucine degradation, eco00290  Valine, leucine and isoleucine biosynthesis, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1276,5220.7729090045295,-3.0208701024143796,0.669139557176911,-3.02010257910981,0.00252689087848891,0.0151764763540382,acnA,aconitate hydratase 1,"eco00020  Citrate cycle (TCA cycle), eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b0451,1764.9389431762302,-3.04935865407617,0.6467665400273679,-3.16862194817537,0.00153163479506301,0.00997551752888439,amtB,ammonia/ammonium transporter,
b0760,3585.17807869178,-3.0513471589322,0.5690780255429649,-3.6046852397349,0.00031253147155979903,0.0025509794135728197,modF,ABC family protein ModF,eco02010  ABC transporters
b2341,1470.9917118300198,-3.0682671828051205,0.390441139344849,-5.29725731841585,1.17554983898895e-07,2.83363638588989e-06,fadJ,3-hydroxyacyl-CoA dehydrogenase FadJ,"eco00071  Fatty acid degradation, eco00280  Valine, leucine and isoleucine degradation, eco00281  Geraniol degradation, eco00310  Lysine degradation, eco00362  Benzoate degradation, eco00380  Tryptophan metabolism, eco00410  beta-Alanine metabolism, eco00640  Propanoate metabolism, eco00650  Butanoate metabolism, eco00903  Limonene and pinene degradation, eco00930  Caprolactam degradation, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01212  Fatty acid metabolism"
b3771,8015.4909056754195,-3.07158615994064,0.637545526019599,-3.2493148730479104,0.00115683349329196,0.00800209650877125,ilvD,dihydroxy-acid dehydratase,"eco00290  Valine, leucine and isoleucine biosynthesis, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1689,48.0509095565983,-3.0768259440815697,0.764891656671852,-2.71518969512378,0.00662378177121941,0.0352137090982318,ydiL,DUF1870 domain-containing protein YdiL,
b0906,1308.97475989522,-3.08175631901327,0.571178635657532,-3.64466769072479,0.00026773751953213,0.00224407297011749,ycaP,DUF421 domain-containing protein YcaP,
b1283,3010.13645367026,-3.1418460097670495,0.7961079221360851,-2.69039655329661,0.00713671575198785,0.0375426183526774,osmB,osmotically-inducible lipoprotein OsmB,
b1002,3354.53352238202,-3.1475458444982403,0.5444427782110051,-3.94448403109488,7.99719822780784e-05,0.000794834084062137,agp,glucose-1-phosphatase,"eco00010  Glycolysis / Gluconeogenesis, eco01120  Microbial metabolism in diverse environments"
b2903,11527.597354591102,-3.1529945958404397,0.50963835966947,-4.224553656512009,2.39414806946583e-05,0.000290483529879947,gcvP,glycine decarboxylase,"eco00260  Glycine, serine and threonine metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b3049,5137.017712989679,-3.15396687172557,0.7724272413937099,-2.78856927396698,0.00529414237073068,0.029391281168872,glgS,surface composition regulator,
b2223,168.749561489107,-3.1615592057361503,0.773028664616932,-2.79622128476606,0.00517039857373644,0.0288640617966103,atoE,short chain fatty acid transporter,eco02020  Two-component system
b4554,1709.61516608238,-3.16675378660694,0.513523862058219,-4.21938286942017,2.44971952992321e-05,0.000296032372109997,yibT,protein YibT,
b3474,518.4707009290361,-3.1682654656134503,0.5806654127412011,-3.73410473232342,0.000188384095142352,0.0016382882724952,yhhT,putative transporter YhhT,
b1648,157.852421483263,-3.1773855662361004,0.797815183034105,-2.7291854210588697,0.00634909932592714,0.0339378586727097,ydhL,conserved protein YdhL,
b2137,496.64245287550995,-3.1905331203448397,0.769293837180466,-2.847459597978,0.00440696876846577,0.025162370065111,yohF,putative oxidoreductase with NAD(P)-binding Rossmann-fold domain,
b2347,438.974418665083,-3.2181753552552794,0.7953944323690569,-2.7887740534573706,0.00529079626373659,0.029391281168872,yfdC,inner membrane protein YfdC,
b0344,1271.74848852989,-3.2378177678402102,0.708586158567091,-3.15814490698709,0.00158776612236595,0.0102363250712671,lacZ,beta-galactosidase,"eco00052  Galactose metabolism, eco00511  Other glycan degradation, eco00600  Sphingolipid metabolism, eco01100  Metabolic pathways"
b3846,1628.6585346381,-3.27527127504946,0.721649082274048,-3.1528776671892498,0.0016166954248193,0.010377904888792,fadB,"dodecenoyl-CoA delta-isomerase, enoyl-CoA hydratase, 3-hydroxybutyryl-CoA epimerase, 3-hydroxyacyl-CoA dehydrogenase","eco00071  Fatty acid degradation, eco00280  Valine, leucine and isoleucine degradation, eco00281  Geraniol degradation, eco00310  Lysine degradation, eco00362  Benzoate degradation, eco00380  Tryptophan metabolism, eco00410  beta-Alanine metabolism, eco00640  Propanoate metabolism, eco00650  Butanoate metabolism, eco00903  Limonene and pinene degradation, eco00930  Caprolactam degradation, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01212  Fatty acid metabolism"
b4107,499.42553452402603,-3.27916236057899,0.805404745737575,-2.82983477889961,0.00465720475726538,0.0264406209709652,yjdN,conserved protein YjdN,
b2128,221.19730340061798,-3.2872976835821897,0.7566263913674541,-3.02302128194121,0.00250264642561413,0.0150911084061582,yehW,glycine betaine ABC transporter membrane subunit YehW,eco02010  ABC transporters
b0968,615.730600811778,-3.29186209823919,0.5553219974178821,-4.12708682331298,3.6738771223785294e-05,0.00041715834948064103,yccX,acylphosphatase,"eco00620  Pyruvate metabolism, eco00627  Aminobenzoate degradation, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b0722,2285.3034706572503,-3.30678015023327,0.655756697073759,-3.51773784473268,0.00043524211108687,0.00339285884005283,sdhD,"succinate:quinone oxidoreductase, membrane protein SdhD","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b0487,1008.1901334543901,-3.31646862168854,0.453212777094127,-5.11121649425041,3.20090908142262e-07,6.596942072603201e-06,cueR,DNA-binding transcriptional dual regulator CueR,
b4067,1057.85309158786,-3.33347994672768,0.8630274100480201,-2.70383063105475,0.0068545217349451,0.036376112699206,actP,acetate/glycolate:cation symporter,
b0801,6916.7994853110795,-3.33769371435365,0.463786815627491,-5.04044883464575,4.6444129017090903e-07,9.31669228082843e-06,hcxB,hydroxycarboxylate dehydrogenase B,
b0708,1406.11743964755,-3.3902132658276702,0.707888892981487,-3.37653732037038,0.000734044130157327,0.0054135754599102795,phr,deoxyribodipyrimidine photolyase (photoreactivation),
b4544,172.4676549757,-3.40062876028609,0.595275400253045,-4.032803571700771,5.51153474243343e-05,0.000581902036490604,arnE,undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnE subunit,eco01503  Cationic antimicrobial peptide (CAMP) resistance
b3270,375.46711300591403,-3.41263480709565,0.658435894985287,-3.66419088854438,0.00024812169132758,0.0021030934343794,yhdY,putative ABC transporter membrane subunit YhdY,eco02010  ABC transporters
b0808,460.514435202031,-3.4226265959326696,0.7632137644495659,-3.1742438472396803,0.0015022742414058199,0.009826833026935029,ybiO,moderate conductance mechanosensitive channel,
b0728,30512.5766638514,-3.42407739546226,0.49938534084422903,-4.85412205204956,1.20921248331308e-06,2.0791544927366002e-05,sucC,succinyl-CoA synthetase subunit beta,"eco00020  Citrate cycle (TCA cycle), eco00640  Propanoate metabolism, eco00660  C5-Branched dibasic acid metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b3001,1686.47522030354,-3.4323562819207996,0.678972961989802,-3.5824052180112202,0.000340445156100376,0.00273173193254942,gpr,L-glyceraldehyde 3-phosphate reductase,
b3271,602.188426035557,-3.43589847152462,0.7903410137553671,-3.08208536458238,0.00205555879965607,0.012779290140837,yhdZ,putative ABC transporter ATP-binding subunit YhdZ,eco02010  ABC transporters
b2842,935.8241154054739,-3.4376006585402594,0.554639730860852,-4.3949261527963,1.1081041745672199e-05,0.000148852029521106,kduD,putative 2-keto-3-deoxy-D-gluconate dehydrogenase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b3091,2240.17517571703,-3.43839376477754,0.5215507122675349,-4.67527645428032,2.93557893979358e-06,4.62468954441827e-05,uxaA,D-altronate dehydratase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b0435,3286.6339770389195,-3.4411374261424905,0.755677004341038,-3.2303979241385097,0.00123618036843275,0.00837833453341194,bolA,DNA-binding transcriptional dual regulator BolA,
b2148,857.650050385235,-3.44663475276067,0.8843236243974059,-2.76667351777224,0.0056631438265553,0.0310956200257389,mglC,D-galactose/methyl-galactoside ABC transporter membrane subunit,eco02010  ABC transporters
b2130,312.312205916938,-3.4503673651037903,0.80715049685049,-3.0358246382367997,0.00239878834159652,0.0145230465188409,yehY,glycine betaine ABC transporter membrane subunit YehY,eco02010  ABC transporters
b1285,4707.667006640179,-3.46439881623837,0.6977573936930029,-3.5318849194776805,0.00041260887557895696,0.0032331773609819803,pdeR,cyclic di-GMP phosphodiesterase PdeR,"eco02024  Quorum sensing, eco02026  Biofilm formation - Escherichia coli"
b3453,2016.7705800588699,-3.4765460953951,0.8457014364454821,-2.92839291583106,0.00340719174920311,0.0197919690605254,ugpB,sn-glycerol 3-phosphate ABC transporter periplasmic binding protein,eco02010  ABC transporters
b1006,232.82164643767,-3.47722339861679,0.5959598956263941,-4.15669479909056,3.22884870490757e-05,0.000373677144348726,rutG,pyrimidine:H(+) symporter,
b0652,891.9678666374319,-3.4772577926329906,0.449972551963664,-5.50535311947879,3.6842902646145e-08,9.89824054127235e-07,gltL,glutamate/aspartate ABC transporter ATP binding subunit,"eco02010  ABC transporters, eco02020  Two-component system"
b2833,633.226333863571,-3.49560223732552,0.771866122451159,-3.2332060764636497,0.00122409226627014,0.00835213974876837,ygdR,DUF903 domain-containing lipoprotein YgdR,
b0727,73011.1061887798,-3.49965740729445,0.6261974058111079,-3.9918041564810802,6.55725163570464e-05,0.0006757113072546321,sucB,dihydrolipoyltranssuccinylase,"eco00020  Citrate cycle (TCA cycle), eco00310  Lysine degradation, eco00380  Tryptophan metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b3657,1238.09373028506,-3.49967669961142,0.58062659539332,-4.30513641545841,1.66882867449759e-05,0.000214594251348856,yicJ,putative xyloside transporter YicJ,
b1725,1213.5477560556599,-3.5001791774382798,0.7145078108150141,-3.4991628357238196,0.000466721458196337,0.00361949708173396,yniA,putative kinase YniA,
b3523,835.5414184522799,-3.5282316520900796,0.602367335943441,-4.19715927678965,2.7028385171641397e-05,0.000322731789609004,yhjE,putative transporter YhjE,
b2301,1195.82960215992,-3.53838502068455,0.415641665507504,-6.10714764985158,1.0142740216275399e-09,4.42311671170617e-08,yfcF,glutathione S-transferase YfcF,"eco00480  Glutathione metabolism, eco01100  Metabolic pathways"
b0999,578.0808161890731,-3.5582647659926003,0.706597790099539,-3.62053887209612,0.000293990075894359,0.0024169839846069,cbpM,chaperone modulator CbpM,
b2095,92.3812167185613,-3.5659146378970497,0.9301226624444209,-2.75868414081393,0.00580345984982765,0.0315779578447222,gatZ,"tagatose-1,6-bisphosphate aldolase 2 subunit GatZ","eco00052  Galactose metabolism, eco01100  Metabolic pathways"
b4051,2352.51810294781,-3.57392865524694,0.525472736984283,-4.89831055749696,9.66641721922525e-07,1.7009502580496398e-05,qorA,putative quinone oxidoreductase 1,
