,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b2751,2961.73790484229,-4.78395848687502,0.6110443379849471,-6.19260870553756,5.91765095031597e-10,3.35966258669825e-08,cysN,sulfate adenylyltransferase subunit 1,"eco00230  Purine metabolism, eco00261  Monobactam biosynthesis, eco00450  Selenocompound metabolism, eco00920  Sulfur metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics"
b1882,1979.27037594935,-4.840099779474059,1.02313998281423,-3.75324964714169,0.00017455685781121299,0.00305373014624383,cheY,chemotaxis protein CheY,"eco02020  Two-component system, eco02030  Bacterial chemotaxis"
b1881,1136.36021347041,-4.85578941333841,1.07330805265478,-3.59243499925422,0.000327602386823874,0.005386642524333529,cheZ,chemotaxis protein CheZ,eco02030  Bacterial chemotaxis
b1887,2536.7293488505497,-5.11356379417584,1.05770142768511,-3.88915405283965,0.00010059425117321899,0.0018569822195105398,cheW,chemotaxis protein CheW,"eco02020  Two-component system, eco02030  Bacterial chemotaxis"
b2764,4342.569040795271,-5.366024912044789,0.549135095891808,-7.95073005660706,1.85415571441437e-15,3.2818556145134304e-13,cysJ,"sulfite reductase, flavoprotein subunit","eco00920  Sulfur metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1888,3059.76316861027,-5.366370246479809,1.1007734133043001,-3.96663854132599,7.28934117246972e-05,0.00139704634318225,cheA,chemotaxis protein CheA,"eco02020  Two-component system, eco02030  Bacterial chemotaxis"
b1925,974.6907478461541,-5.42648116317912,1.06369384190282,-4.16142407599229,3.1626914926213694e-05,0.000699745492742479,fliS,flagellar biosynthesis protein FliS,eco02040  Flagellar assembly
b2763,5896.483202082641,-5.49190402077471,0.503747296797806,-8.916978908529359,4.791809112879349e-19,1.80231920258174e-16,cysI,"sulfite reductase, hemoprotein subunit","eco00920  Sulfur metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1194,575.529048656368,-5.679934544267371,1.2164991944794599,-3.8470510835561202,0.000119548050594346,0.0021540124804693803,ycgR,flagellar brake protein YcgR,eco02026  Biofilm formation - Escherichia coli
b2752,8891.89471800435,-5.73206973995124,0.8593439545799191,-5.50660735405355,3.658149195290339e-08,1.4676494571504801e-06,cysD,sulfate adenylyltransferase subunit 2,"eco00230  Purine metabolism, eco00261  Monobactam biosynthesis, eco00450  Selenocompound metabolism, eco00920  Sulfur metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics"
b1883,3486.40832081322,-5.89953988501958,1.17087199820461,-4.18452221295959,2.85766504502697e-05,0.0006416950836183679,cheB,protein-glutamate methylesterase/protein glutamine deamidase,"eco02020  Two-component system, eco02030  Bacterial chemotaxis"
b4239,9152.209517270641,-5.91241817207057,0.9279858866141271,-5.29363457239004,1.19908928374982e-07,4.29530911286095e-06,treC,trehalose-6-phosphate hydrolase,"eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways"
b4240,9392.929103311659,-6.60412314258037,0.9328962377574681,-6.00723093926477,1.88718620118208e-09,1.01402558559944e-07,treB,trehalose-specific PTS enzyme IIBC component,"eco00500  Starch and sucrose metabolism, eco02060  Phosphotransferase system (PTS)"
